Random_3	-1176.16	2891
Random_3	-1166.74	2891
Random_3	-1159.72	2891
Random_3	-1157.03	2891
Random_3	-1150.12	2891
Random_3	-1169.38	2891
Random_3	-1154.8	2891
Random_3	-1169.44	2891
Random_3	-1160.63	2891
Random_3	-1160.9	2891
Random_3	-1162.78	2891
Random_3	-1161.03	2891
Random_3	-1158.51	2891
Random_3	-1165.69	2891
Random_3	-1159.4	2891
Random_3	-1155.23	2891
Random_3	-1153.21	2891
Random_3	-1159.54	2891
Random_3	-1170.95	2891
Random_3	-1152.49	2891
Random_3	-1160.65	2891
Random_3	-1155.42	2891
Random_3	-1162.84	2891
Random_3	-1167.57	2891
Random_4	-1192.45	2891
Random_4	-1189.05	2891
Random_4	-1197.73	2891
Random_4	-1185.0	2891
Random_4	-1184.53	2891
Random_4	-1193.45	2891
Random_4	-1190.42	2891
Random_4	-1188.63	2891
Random_4	-1171.71	2891
Random_4	-1185.85	2891
Random_4	-1184.1	2891
Random_4	-1184.46	2891
Random_4	-1194.21	2891
Random_4	-1186.61	2891
Random_4	-1196.09	2891
Random_4	-1181.25	2891
Random_4	-1190.66	2891
Random_4	-1191.79	2891
Random_4	-1192.39	2891
Random_4	-1192.07	2891
Random_4	-1188.99	2891
Random_4	-1193.07	2891
Random_4	-1179.6	2891
Random_4	-1179.35	2891
Random_4	-1189.18	2891
Random_4	-1187.93	2891
Random_4	-1186.32	2891
Random_4	-1189.56	2891
Random_4	-1185.84	2891
Random_4	-1196.7	2891
Random_4	-1186.29	2891
Random_4	-1175.23	2891
Random_4	-1190.92	2891
Random_4	-1188.04	2891
Random_4	-1192.41	2891
Random_4	-1194.1	2891
Random_4	-1179.97	2891
Random_5	-1168.16	2891
Random_5	-1163.51	2891
Random_5	-1170.16	2891
Random_5	-1160.93	2891
Random_5	-1160.83	2891
Random_5	-1169.19	2891
Random_5	-1147.13	2891
Random_5	-1164.55	2891
Random_5	-1163.17	2891
Random_5	-1150.96	2891
Random_5	-1150.68	2891
Random_5	-1156.25	2891
Random_5	-1161.21	2891
Random_5	-1159.6	2891
Random_5	-1160.1	2891
Random_5	-1169.68	2891
Random_5	-1162.13	2891
Random_5	-1169.88	2891
Random_5	-1159.58	2891
Random_5	-1164.79	2891
Random_5	-1165.98	2891
Random_5	-1166.31	2891
Random_5	-1155.35	2891
Random_5	-1166.28	2891
Random_5	-1155.86	2891
Random_5	-1163.51	2891
Random_5	-1168.47	2891
Random_5	-1158.42	2891
Random_5	-1154.28	2891
Random_5	-1158.09	2891
Random_5	-1163.54	2891
Random_5	-1162.21	2891
Random_5	-1161.85	2891
Random_5	-1163.76	2891
Random_5	-1161.0	2891
Random_5	-1169.99	2891
Random_5	-1161.3	2891
Random_5	-1156.93	2891
Random_5	-1165.35	2891
Random_5	-1162.62	2891
Random_5	-1167.12	2891
Random_5	-1169.25	2891
Random_5	-1159.18	2891
Random_6	-1201.21	2891
Random_6	-1195.32	2891
Random_6	-1205.01	2891
Random_6	-1202.44	2891
Random_6	-1197.55	2891
Random_6	-1190.91	2891
Random_6	-1202.75	2891
Random_6	-1204.45	2891
Random_6	-1197.77	2891
Random_6	-1199.23	2891
Random_6	-1200.19	2891
Random_6	-1199.24	2891
Random_6	-1193.78	2891
Random_6	-1201.32	2891
Random_6	-1195.47	2891
Random_6	-1196.86	2891
Random_6	-1204.57	2891
Random_6	-1199.02	2891
Random_6	-1178.5	2891
Random_6	-1200.87	2891
Random_6	-1202.64	2891
Random_7	-1183.69	2891
Random_7	-1177.59	2891
Random_7	-1189.9	2891
Random_7	-1172.53	2891
Random_7	-1171.94	2891
Random_7	-1184.89	2891
Random_7	-1179.27	2891
Random_7	-1176.88	2891
Random_7	-1163.69	2891
Random_7	-1161.01	2891
Random_7	-1167.58	2891
Random_7	-1174.84	2891
Random_7	-1171.73	2891
Random_7	-1171.79	2891
Random_7	-1186.82	2891
Random_7	-1176.01	2891
Random_7	-1187.71	2891
Random_7	-1170.06	2891
Random_7	-1180.3	2891
Random_7	-1180.55	2891
Random_7	-1182.11	2891
Random_7	-1165.67	2891
Random_7	-1180.94	2891
Random_7	-1167.45	2891
Random_7	-1177.04	2891
Random_7	-1183.88	2891
Random_7	-1169.57	2891
Random_7	-1165.55	2891
Random_7	-1169.38	2891
Random_7	-1177.82	2891
Random_7	-1176.64	2891
Random_7	-1175.15	2891
Random_7	-1178.03	2891
Random_7	-1173.19	2891
Random_7	-1188.25	2891
Random_7	-1175.07	2891
Random_7	-1168.74	2891
Random_7	-1180.51	2891
Random_7	-1176.79	2891
Random_7	-1182.91	2891
Random_7	-1186.27	2891
Random_7	-1169.84	2891
Random_8	-1175.53	2891
Random_8	-1170.31	2891
Random_8	-1180.53	2891
Random_8	-1156.6	2891
Random_8	-1175.88	2891
Random_8	-1172.43	2891
Random_8	-1165.31	2891
Random_8	-1159.73	2891
Random_8	-1177.95	2891
Random_8	-1164.71	2891
Random_8	-1178.75	2891
Random_8	-1172.69	2891
Random_8	-1174.5	2891
Random_8	-1175.2	2891
Random_8	-1174.82	2891
Random_8	-1169.03	2891
Random_8	-1175.85	2891
Random_8	-1171.7	2891
Random_8	-1165.11	2891
Random_8	-1163.71	2891
Random_8	-1172.24	2891
Random_8	-1157.91	2891
Random_8	-1179.38	2891
Random_8	-1160.9	2891
Random_8	-1172.74	2891
Random_8	-1165.12	2891
Random_8	-1175.35	2891
Random_8	-1177.25	2891
Random_9	-1187.33	2891
Random_9	-1183.22	2891
Random_9	-1195.57	2891
Random_9	-1188.1	2891
Random_9	-1184.8	2891
Random_9	-1183.03	2891
Random_9	-1190.72	2891
Random_9	-1181.11	2891
Random_9	-1190.84	2891
Random_9	-1185.53	2891
Random_9	-1185.86	2891
Random_9	-1187.13	2891
Random_9	-1186.61	2891
Random_9	-1183.07	2891
Random_9	-1188.03	2891
Random_9	-1183.95	2891
Random_9	-1181.81	2891
Random_9	-1177.21	2891
Random_9	-1184.46	2891
Random_9	-1192.04	2891
Random_9	-1176.51	2891
Random_9	-1185.78	2891
Random_9	-1182.81	2891
Random_9	-1187.15	2891
Random_9	-1190.56	2891
Random_10	-1143.3	2891
Random_10	-1140.52	2891
Random_10	-1147.04	2891
Random_10	-1136.42	2891
Random_10	-1133.53	2891
Random_10	-1143.63	2891
Random_10	-1141.22	2891
Random_10	-1139.94	2891
Random_10	-1128.29	2891
Random_10	-1130.83	2891
Random_10	-1138.25	2891
Random_10	-1132.85	2891
Random_10	-1133.39	2891
Random_10	-1144.87	2891
Random_10	-1139.03	2891
Random_10	-1145.06	2891
Random_10	-1132.43	2891
Random_10	-1142.19	2891
Random_10	-1142.27	2891
Random_10	-1142.76	2891
Random_10	-1130.18	2891
Random_10	-1142.74	2891
Random_10	-1130.58	2891
Random_10	-1140.43	2891
Random_10	-1143.53	2891
Random_10	-1132.32	2891
Random_10	-1129.0	2891
Random_10	-1131.4	2891
Random_10	-1140.66	2891
Random_10	-1139.07	2891
Random_10	-1138.69	2891
Random_10	-1141.16	2891
Random_10	-1137.89	2891
Random_10	-1145.23	2891
Random_10	-1138.65	2891
Random_10	-1131.26	2891
Random_10	-1142.2	2891
Random_10	-1139.1	2891
Random_10	-1143.24	2891
Random_10	-1144.0	2891
Random_10	-1132.39	2891
Random_11	-1166.32	2891
Random_11	-1161.69	2891
Random_11	-1172.46	2891
Random_11	-1148.98	2891
Random_11	-1167.96	2891
Random_11	-1163.14	2891
Random_11	-1161.05	2891
Random_11	-1153.85	2891
Random_11	-1169.92	2891
Random_11	-1157.92	2891
Random_11	-1170.22	2891
Random_11	-1163.16	2891
Random_11	-1163.8	2891
Random_11	-1165.1	2891
Random_11	-1164.32	2891
Random_11	-1161.2	2891
Random_11	-1166.85	2891
Random_11	-1162.29	2891
Random_11	-1158.16	2891
Random_11	-1157.58	2891
Random_11	-1163.11	2891
Random_11	-1150.61	2891
Random_11	-1171.64	2891
Random_11	-1157.22	2891
Random_11	-1163.32	2891
Random_11	-1160.22	2891
Random_11	-1165.15	2891
Random_11	-1168.59	2891
Random_12	-1167.27	2891
Random_12	-1165.39	2891
Random_12	-1169.46	2891
Random_12	-1162.1	2891
Random_12	-1161.64	2891
Random_12	-1167.84	2891
Random_12	-1147.16	2891
Random_12	-1156.23	2891
Random_12	-1154.01	2891
Random_12	-1165.76	2891
Random_12	-1164.68	2891
Random_12	-1152.11	2891
Random_12	-1156.72	2891
Random_12	-1156.66	2891
Random_12	-1158.51	2891
Random_12	-1162.73	2891
Random_12	-1161.14	2891
Random_12	-1161.39	2891
Random_12	-1168.72	2891
Random_12	-1163.79	2891
Random_12	-1168.98	2891
Random_12	-1160.63	2891
Random_12	-1166.01	2891
Random_12	-1166.31	2891
Random_12	-1167.14	2891
Random_12	-1158.1	2891
Random_12	-1166.33	2891
Random_12	-1158.12	2891
Random_12	-1164.83	2891
Random_12	-1167.54	2891
Random_12	-1160.25	2891
Random_12	-1157.68	2891
Random_12	-1160.18	2891
Random_12	-1165.6	2891
Random_12	-1163.83	2891
Random_12	-1162.93	2891
Random_12	-1165.62	2891
Random_12	-1162.16	2891
Random_12	-1150.24	2891
Random_12	-1169.39	2891
Random_12	-1162.78	2891
Random_12	-1159.03	2891
Random_12	-1166.18	2891
Random_12	-1164.52	2891
Random_12	-1167.17	2891
Random_12	-1167.97	2891
Random_12	-1160.4	2891
Random_13	-1135.64	2891
Random_13	-1132.53	2891
Random_13	-1139.11	2891
Random_13	-1129.21	2891
Random_13	-1129.07	2891
Random_13	-1137.11	2891
Random_13	-1133.26	2891
Random_13	-1131.45	2891
Random_13	-1121.47	2891
Random_13	-1125.93	2891
Random_13	-1130.32	2891
Random_13	-1128.49	2891
Random_13	-1128.68	2891
Random_13	-1137.42	2891
Random_13	-1131.02	2891
Random_13	-1137.53	2891
Random_13	-1128.44	2891
Random_13	-1133.83	2891
Random_13	-1134.96	2891
Random_13	-1135.27	2891
Random_13	-1123.29	2891
Random_13	-1135.16	2891
Random_13	-1125.79	2891
Random_13	-1132.15	2891
Random_13	-1136.21	2891
Random_13	-1127.33	2891
Random_13	-1122.58	2891
Random_13	-1127.21	2891
Random_13	-1132.59	2891
Random_13	-1131.12	2891
Random_13	-1131.0	2891
Random_13	-1133.08	2891
Random_13	-1129.22	2891
Random_13	-1137.84	2891
Random_13	-1130.98	2891
Random_13	-1126.72	2891
Random_13	-1133.86	2891
Random_13	-1131.19	2891
Random_13	-1135.49	2891
Random_13	-1137.4	2891
Random_13	-1127.78	2891
Random_14	-1164.58	2891
Random_14	-1158.45	2891
Random_14	-1167.96	2891
Random_14	-1152.19	2891
Random_14	-1151.37	2891
Random_14	-1164.9	2891
Random_14	-1160.01	2891
Random_14	-1157.92	2891
Random_14	-1146.75	2891
Random_14	-1154.29	2891
Random_14	-1150.77	2891
Random_14	-1151.02	2891
Random_14	-1165.6	2891
Random_14	-1156.85	2891
Random_14	-1166.02	2891
Random_14	-1150.42	2891
Random_14	-1161.45	2891
Random_14	-1161.66	2891
Random_14	-1163.38	2891
Random_14	-1141.51	2891
Random_14	-1161.83	2891
Random_14	-1145.82	2891
Random_14	-1158.3	2891
Random_14	-1164.75	2891
Random_14	-1149.75	2891
Random_14	-1148.56	2891
Random_14	-1158.97	2891
Random_14	-1156.89	2891
Random_14	-1156.67	2891
Random_14	-1159.64	2891
Random_14	-1152.44	2891
Random_14	-1167.48	2891
Random_14	-1155.96	2891
Random_14	-1147.41	2891
Random_14	-1161.53	2891
Random_14	-1157.69	2891
Random_14	-1164.42	2891
Random_14	-1165.1	2891
Random_14	-1150.41	2891
Random_15	-1144.74	2891
Random_15	-1142.94	2891
Random_15	-1146.97	2891
Random_15	-1139.63	2891
Random_15	-1138.91	2891
Random_15	-1144.84	2891
Random_15	-1143.6	2891
Random_15	-1142.49	2891
Random_15	-1140.14	2891
Random_15	-1137.74	2891
Random_15	-1138.66	2891
Random_15	-1145.59	2891
Random_15	-1140.68	2891
Random_15	-1145.82	2891
Random_15	-1135.55	2891
Random_15	-1143.98	2891
Random_15	-1144.05	2891
Random_15	-1144.59	2891
Random_15	-1144.31	2891
Random_15	-1142.87	2891
Random_15	-1144.79	2891
Random_15	-1134.99	2891
Random_15	-1132.37	2891
Random_15	-1143.11	2891
Random_15	-1140.72	2891
Random_15	-1140.65	2891
Random_15	-1143.11	2891
Random_15	-1140.11	2891
Random_15	-1146.06	2891
Random_15	-1140.23	2891
Random_15	-1144.03	2891
Random_15	-1142.12	2891
Random_15	-1144.66	2891
Random_15	-1145.33	2891
Random_15	-1135.55	2891
Random_16	-1150.82	2891
Random_16	-1145.48	2891
Random_16	-1155.43	2891
Random_16	-1142.42	2891
Random_16	-1141.93	2891
Random_16	-1152.61	2891
Random_16	-1146.4	2891
Random_16	-1145.14	2891
Random_16	-1138.46	2891
Random_16	-1142.99	2891
Random_16	-1140.93	2891
Random_16	-1141.22	2891
Random_16	-1153.78	2891
Random_16	-1144.19	2891
Random_16	-1155.42	2891
Random_16	-1140.14	2891
Random_16	-1146.78	2891
Random_16	-1148.63	2891
Random_16	-1149.23	2891
Random_16	-1131.08	2891
Random_16	-1148.72	2891
Random_16	-1132.8	2891
Random_16	-1145.28	2891
Random_16	-1151.36	2891
Random_16	-1139.94	2891
Random_16	-1130.7	2891
Random_16	-1139.93	2891
Random_16	-1145.8	2891
Random_16	-1144.46	2891
Random_16	-1144.09	2891
Random_16	-1146.21	2891
Random_16	-1142.67	2891
Random_16	-1155.43	2891
Random_16	-1143.23	2891
Random_16	-1139.31	2891
Random_16	-1148.09	2891
Random_16	-1144.75	2891
Random_16	-1149.84	2891
Random_16	-1153.31	2891
Random_16	-1140.07	2891
Random_17	-1188.55	2891
Random_17	-1181.32	2891
Random_17	-1194.26	2891
Random_17	-1173.84	2891
Random_17	-1173.66	2891
Random_17	-1190.64	2891
Random_17	-1183.39	2891
Random_17	-1178.71	2891
Random_17	-1168.71	2891
Random_17	-1174.4	2891
Random_17	-1173.13	2891
Random_17	-1173.59	2891
Random_17	-1192.26	2891
Random_17	-1177.85	2891
Random_17	-1193.19	2891
Random_17	-1172.6	2891
Random_17	-1183.78	2891
Random_17	-1184.41	2891
Random_17	-1185.78	2891
Random_17	-1167.83	2891
Random_17	-1184.46	2891
Random_17	-1168.02	2891
Random_17	-1180.89	2891
Random_17	-1190.18	2891
Random_17	-1171.34	2891
Random_17	-1164.53	2891
Random_17	-1171.23	2891
Random_17	-1181.46	2891
Random_17	-1178.24	2891
Random_17	-1176.29	2891
Random_17	-1181.9	2891
Random_17	-1174.11	2891
Random_17	-1194.15	2891
Random_17	-1176.07	2891
Random_17	-1170.19	2891
Random_17	-1183.97	2891
Random_17	-1178.48	2891
Random_17	-1188.44	2891
Random_17	-1191.24	2891
Random_17	-1172.47	2891
Random_18	-1182.62	2891
Random_18	-1179.06	2891
Random_18	-1188.0	2891
Random_18	-1169.68	2891
Random_18	-1167.26	2891
Random_18	-1184.06	2891
Random_18	-1180.33	2891
Random_18	-1176.29	2891
Random_18	-1173.64	2891
Random_18	-1167.1	2891
Random_18	-1185.71	2891
Random_18	-1174.97	2891
Random_18	-1185.98	2891
Random_18	-1180.77	2891
Random_18	-1181.28	2891
Random_18	-1181.61	2891
Random_18	-1181.37	2891
Random_18	-1178.78	2891
Random_18	-1183.25	2891
Random_18	-1179.5	2891
Random_18	-1175.6	2891
Random_18	-1174.72	2891
Random_18	-1179.68	2891
Random_18	-1170.59	2891
Random_18	-1186.22	2891
Random_18	-1173.73	2891
Random_18	-1181.2	2891
Random_18	-1175.77	2891
Random_18	-1182.29	2891
Random_18	-1184.36	2891
Random_19	-1184.16	2891
Random_19	-1175.27	2891
Random_19	-1192.1	2891
Random_19	-1185.14	2891
Random_19	-1178.03	2891
Random_19	-1170.09	2891
Random_19	-1188.01	2891
Random_19	-1189.89	2891
Random_19	-1178.28	2891
Random_19	-1178.71	2891
Random_19	-1181.25	2891
Random_19	-1180.28	2891
Random_19	-1172.62	2891
Random_19	-1184.19	2891
Random_19	-1176.16	2891
Random_19	-1165.34	2891
Random_19	-1177.66	2891
Random_19	-1190.95	2891
Random_19	-1178.46	2891
Random_19	-1169.29	2891
Random_19	-1183.62	2891
Random_19	-1185.53	2891
Random_20	-1163.62	2891
Random_20	-1161.74	2891
Random_20	-1168.04	2891
Random_20	-1154.67	2891
Random_20	-1153.44	2891
Random_20	-1165.11	2891
Random_20	-1162.04	2891
Random_20	-1161.1	2891
Random_20	-1155.32	2891
Random_20	-1150.68	2891
Random_20	-1152.83	2891
Random_20	-1166.02	2891
Random_20	-1158.47	2891
Random_20	-1167.16	2891
Random_20	-1148.26	2891
Random_20	-1162.62	2891
Random_20	-1162.7	2891
Random_20	-1163.23	2891
Random_20	-1163.01	2891
Random_20	-1161.47	2891
Random_20	-1164.87	2891
Random_20	-1161.74	2891
Random_20	-1159.13	2891
Random_20	-1157.13	2891
Random_20	-1161.88	2891
Random_20	-1155.09	2891
Random_20	-1167.47	2891
Random_20	-1156.06	2891
Random_20	-1162.68	2891
Random_20	-1159.43	2891
Random_20	-1163.47	2891
Random_20	-1165.99	2891
Random_20	-1145.24	2891
